^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS1033
!dataset_title = fhl1 and ifh1 deletion mutants
!dataset_description = Expression profiling of fhl1 single deletion mutant and ifh1 fhl1 double deletion mutant.  Mutants generated from W303 strain.  Results indicate that Ifh1p and Fhl1p function together to regulate the transcription of ribosomal protein genes.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 15692568
!dataset_platform = GPL90
!dataset_platform_organism = Saccharomyces cerevisiae
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 9335
!dataset_sample_organism = Saccharomyces cerevisiae
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = transformed count
!dataset_reference_series = GSE2096
!dataset_order = none
!dataset_update_date = Oct 10 2012
^SUBSET = GDS1033_1
!subset_dataset_id = GDS1033
!subset_description = wild type
!subset_sample_id = GSM37903,GSM37904
!subset_type = genotype/variation
^SUBSET = GDS1033_2
!subset_dataset_id = GDS1033
!subset_description = fhl1 deletion
!subset_sample_id = GSM37905,GSM37906
!subset_type = genotype/variation
^SUBSET = GDS1033_3
!subset_dataset_id = GDS1033
!subset_description = fhl1 ifh1 double deletion
!subset_sample_id = GSM37907,GSM37908
!subset_type = genotype/variation
^DATASET = GDS1033
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM37903 = Value for GSM37903: Wild type (first experiment); src: Total RNA from yeast
#GSM37904 = Value for GSM37904: WT (second experiment); src: Yeast total RNA.
#GSM37905 = Value for GSM37905: Delta FHL1 (second experiment); src: Yeast total RNA
#GSM37906 = Value for GSM37906: Delta FHL1 (first experiment); src: Yeast total RNA.
#GSM37907 = Value for GSM37907: FHL1, IFH1 double deletion (first experiment); src: Yeast total RNA.
#GSM37908 = Value for GSM37908: FHL1, IFH1 double deleted strain (second experiment); src: Yeast total RNA.
!dataset_table_begin
ID_REF	IDENTIFIER	GSM37903	GSM37904	GSM37905	GSM37906	GSM37907	GSM37908
7413_at	URA7	10.2285	10.3408	10.3075	10.4097	10.0651	10.3924
7414_at	MRPL16	8.41955	8.20137	8.85067	8.62742	8.36689	8.31793
7415_at	APL3	6.89314	6.6637	6.87128	6.50826	6.78333	6.50952
7416_at	YBL036C	8.87413	9.02039	9.45646	9.3679	9.17525	9.14504
7417_at	POL12	8.90456	8.65469	8.91756	8.56165	8.90456	8.56646
7418_at	STU1	8.33422	8.24184	8.33422	8.2174	8.37553	8.11026
7419_at	RIB1	10.1367	10.0798	9.98918	10.0226	9.98918	10.01
7420_at	HEK2	9.32623	9.49996	8.83609	8.83747	8.58813	8.56278
7421_at	ILS1	10.1229	9.83605	9.85737	9.57939	9.7826	9.48216
7422_at	SSA3	6.76808	6.53471	7.26407	7.08056	7.4403	7.13451
7423_at	AAR2	5.90217	6.74306	4.88322	5.41999	5.51756	6.49389
7424_at	YBL073W	6.20346	5.91177	5.98123	5.5662	5.98123	5.3917
7425_s_at	RPS8B	12.8427	12.7745	12.651	12.551	12.3817	12.3581
7426_at	YBL071C	6.24835	6.72848	6.21055	6.57894	6.33387	6.57057
7427_at	YBL070C	4.95951	4.81333	4.95951	4.54341	5.00859	4.24741
7428_at	PRS4	9.91859	10.4395	10.226	10.4364	10.031	10.3666
7429_at	UBP13	7.63851	7.81411	7.12313	7.06781	6.75713	6.95817
7430_at	SEF1	6.30804	6.41568	6.10752	6.1688	6.23943	6.2384
7431_at	YBL065W	5.934	6.59816	5.934	6.03822	5.934	5.86205
7432_at	PRX1	8.67072	7.75386	9.18082	8.77254	8.68124	8.43385
7433_at	KIP1	6.14697	6.00992	5.97161	5.72033	5.80212	5.73048
7434_at	YBL062W	6.95584	7.3592	6.50678	6.68484	6.82471	6.78461
7435_at	SKT5	9.11815	9.29817	9.23808	9.12595	9.41961	9.4419
7436_at	YEL1	7.29247	7.36332	7.83747	7.75784	7.80006	7.86325
7437_at	YBL059W	5.23363	4.90026	6.05995	5.6458	5.12743	5.26424
7438_at	YBL059W	7.71506	7.75298	8.83365	8.80704	8.32918	8.35446
7439_at	SHP1	11.2915	11.1555	11.6379	11.2414	11.4086	11.1223
7440_at	PTH2	9.0832	8.99944	9.35804	9.24079	9.12714	8.91587
7441_at	PTC3	8.37906	8.27492	8.71431	8.16404	8.5305	7.91839
7442_at	YBL055C	8.29673	8.7989	8.6495	8.96075	8.51886	8.91957
7443_at	BRN1	3.34561	3.62154	3.34561	3.45022	3.34561	3.64336
7444_at	YBL096C	8.9265	9.05449	8.15466	8.05686	8.54317	8.36199
7445_at	MRX3	8.38293	8.50374	8.89357	9.02195	8.64284	8.82418
7446_at	YBL094C	6.80345	6.81267	6.17305	5.90835	6.55701	6.26776
7447_at	ROX3	8.93502	9.19037	9.7203	9.69312	9.71278	9.72902
7448_at	RPL32	12.631	12.496	12.216	12.0695	11.8033	11.8917
7449_at	SCS22	8.14901	8.00709	8.94611	8.74023	8.54611	8.29461
7450_at	MAP2	11.0266	11.1249	10.9149	10.7413	10.7074	10.5552
7451_at	MRP21	7.37783	7.04002	7.32414	6.93265	7.20941	6.82119
7452_at	AVT5	7.88672	8.22064	8.00976	8.32027	7.96192	8.12349
7453_at	TEL1	8.1002	8.11956	8.54355	8.36753	8.4511	8.42698
7454_s_at	RPL23B	13.1187	12.8227	13.0334	12.9237	12.8877	12.6808
7455_at	YBL086C	6.98781	6.65505	7.00326	6.42604	7.00953	6.20162
7456_at	BOI1	8.9823	8.79863	8.98202	9.05457	9.02334	8.78283
7457_at	CDC27	8.63704	8.70899	8.89028	9.13731	9.05532	8.79711
7458_i_at	ALG3	6.52581	4.8465	6.22617	5.99788	6.17982	5.17046
7459_s_at	ALG3	9.55491	9.62258	9.02048	9.33543	9.27006	8.96288
7460_at	ALG3	9.83958	9.97163	9.38114	9.46594	9.65776	9.35156
7461_at	YBL081W	9.0391	9.32359	8.91757	9.01269	9.28921	9.26304
7462_at	PET112	6.30926	6.21238	6.07657	6.19286	6.1126	5.97758
7463_at	NUP170	8.19192	8.25054	7.8855	8.43846	7.98727	8.60007
7464_at	ATG8	9.27471	9.12925	9.88208	10.3891	10.4414	10.5335
7465_at	YBL077W	6.19816	5.73692	5.55696	5.49017	6.18771	5.66001
7466_at	non-annotated SAGE orf Found forward in NC_001148 between 560044 and 560235 with 100% identity	4.23777	4.54777	4.25246	4.54803	4.27982	4.14596
7467_at	non-annotated SAGE orf Found forward in NC_001148 between 596567 and 596728 with 100% identity	5.44411	6.22254	5.44411	5.52764	5.44411	5.54537
7468_at	non-annotated SAGE orf Found forward in NC_001148 between 633787 and 633930 with 100% identity	2.44788	3.10215	2.72139	2.95901	2.87738	3.04348
7469_at	non-annotated SAGE orf Found forward in NC_001148 between 703978 and 704121 with 100% identity	4.58617	4.52505	5.27933	5.31556	5.58683	5.09737
7470_at	non-annotated SAGE orf Found reverse in NC_001148 between 733362 and 733532 with 100% identity	10.0893	10.4647	7.27737	7.80134	7.60619	7.51037
7471_at	non-annotated SAGE orf Found forward in NC_001148 between 780342 and 780503 with 100% identity	3.36489	4.18569	3.11695	4.29789	3.68678	4.02437
7472_at	non-annotated SAGE orf Found forward in NC_001148 between 831698 and 831880 with 100% identity	7.3391	7.10949	7.11378	7.17539	7.57451	7.00929
7473_at	RPL7A	7.94615	8.83073	6.14299	6.73946	6.53701	7.00907
7474_at	snR51	8.66113	8.46265	9.56247	9.68738	9.20536	9.57882
7475_at	snR70	8.80454	9.53636	9.53561	10.403	9.13074	9.97541
7476_at	snR41	7.06375	7.35434	7.7247	8.30209	7.03526	7.9326
7477_at	snR45	6.08434	6.1711	6.00128	5.92922	6.18192	5.91013
7478_s_at	YLL066W-B	7.40649	7.58844	8.22606	8.13446	8.36724	8.17741
7479_at	MIX23	8.53248	7.82725	8.55155	8.50108	8.53248	8.38796
7480_at	SRO77	7.12665	6.53048	7.77084	7.2389	7.51647	6.99175
7481_at	PKC1	7.75527	7.25965	8.06659	7.80314	7.90606	7.7599
7482_at	SEA4	8.6741	8.45877	8.52093	8.13007	8.67015	8.16918
7483_at	RTG3	8.03925	8.2982	8.50461	8.59489	8.39173	8.55038
7484_at	SFT2	10.1968	10.0895	10.945	10.8518	10.6662	10.4136
7485_at	ECM21	8.21053	8.06985	8.24002	8.31287	8.24002	8.3347
7486_at	YBL100C	6.06487	6.67779	5.72434	5.75529	5.70411	5.67829
7487_at	ATP1	11.8262	11.6976	11.7731	11.9574	11.5664	11.8872
7488_at	BNA4	8.46437	8.16283	8.09072	7.9246	7.99192	8.22536
7489_at	non-annotated SAGE orf Found forward in NC_001148 between 860478 and 860687 with 100% identity	6.84094	7.03225	6.4879	6.46539	6.72215	6.28627
7490_at	non-annotated SAGE orf Found reverse in NC_001148 between 927488 and 927640 with 100% identity	7.52617	7.6648	7.22128	7.75982	7.02123	8.08724
7491_at	non-annotated SAGE orf Found forward in NC_001148 between 14739 and 14888 with 100% identity	7.2075	7.35501	6.61129	6.84828	6.92286	6.92246
7492_at	non-annotated SAGE orf Found reverse in NC_001148 between 85401 and 85580 with 100% identity	6.12563	6.33507	5.92128	5.77103	5.98312	5.7014
7493_at	non-annotated SAGE orf Found reverse in NC_001148 between 296871 and 297017 with 100% identity	9.64016	10.0166	9.57083	9.55459	9.60338	9.71882
7494_at	non-annotated SAGE orf Found forward in NC_001148 between 297125 and 297292 with 100% identity	6.60456	6.88921	6.48371	6.40589	6.48371	6.42781
7495_at	non-annotated SAGE orf Found reverse in NC_001148 between 411982 and 412140 with 100% identity	3.73191	4.04705	3.47273	3.57631	3.57035	3.28718
7496_at	non-annotated SAGE orf Found reverse in NC_001148 between 445295 and 445444 with 100% identity	7.1009	7.32439	7.4995	7.82866	7.23682	7.57125
7497_at	non-annotated SAGE orf Found reverse in NC_001148 between 588920 and 589057 with 100% identity	2.46629	2.49915	2.59684	2.5712	2.58648	2.50458
7498_at	non-annotated SAGE orf Found reverse in NC_001148 between 588994 and 589242 with 100% identity	5.84024	5.95324	6.27289	6.18113	6.26238	6.10379
7499_at	non-annotated SAGE orf Found reverse in NC_001148 between 678411 and 678614 with 100% identity	6.55416	7.2389	7.10051	7.69312	7.31182	7.94429
7500_at	non-annotated SAGE orf Found reverse in NC_001148 between 769132 and 769359 with 100% identity	6.09331	6.64976	6.14865	6.27805	6.09331	6.30137
7501_at	non-annotated SAGE orf Found forward in NC_001148 between 775843 and 775980 with 100% identity	4.1296	4.47299	4.52348	4.48085	4.37122	4.43609
7502_at	non-annotated SAGE orf Found forward in NC_001148 between 822144 and 822302 with 100% identity	6.7189	7.02977	6.28823	6.33313	6.43409	6.31506
7503_i_at	non-annotated SAGE orf Found reverse in NC_001148 between 880229 and 880366 with 100% identity	8.16765	8.18719	8.16765	8.04741	8.16765	8.00344
7504_r_at	non-annotated SAGE orf Found reverse in NC_001148 between 880229 and 880366 with 100% identity	3.77311	4.68803	3.83923	4.50783	3.83923	4.59677
7505_at	non-annotated SAGE orf Found reverse in NC_001148 between 921211 and 921453 with 100% identity	6.2465	5.98486	7.51511	7.06431	7.54231	7.06241
7506_at	YPL119C-A	8.10916	8.66531	8.20706	8.76091	8.20706	8.79475
7507_at	non-annotated SAGE orf Found reverse in NC_001148 between 408869 and 409009 with 100% identity	7.4934	7.40584	6.95637	6.71982	7.14086	6.81803
7508_at	non-annotated SAGE orf Found forward in NC_001148 between 408896 and 409066 with 100% identity	6.64663	6.95198	6.17303	6.20208	6.4452	6.20753
7509_at	non-annotated SAGE orf Found reverse in NC_001148 between 409022 and 409276 with 100% identity	7.2887	7.03896	7.97658	7.46989	7.82407	7.29138
7510_at	non-annotated SAGE orf Found forward in NC_001148 between 427735 and 427896 with 100% identity	7.61427	8.21847	7.66647	7.94856	7.78086	8.15617
7511_at	non-annotated SAGE orf Found forward in NC_001148 between 497768 and 497959 with 100% identity	6.96128	7.20192	6.53308	6.73941	6.76669	6.7327
7512_at	non-annotated SAGE orf Found reverse in NC_001148 between 132446 and 132580 with 100% identity	6.25228	6.84712	5.96705	6.30097	6.07223	6.40844
7513_f_at	non-annotated SAGE orf Found forward in NC_001148 between 809943 and 810116 with 100% identity	4.77119	4.66561	10.2492	9.32982	9.87461	7.81717
7514_at	non-annotated SAGE orf Found forward in NC_001148 between 810533 and 810709 with 100% identity	5.73702	6.69553	5.93566	7.0981	5.93312	7.49051
7515_f_at	non-annotated SAGE orf Found forward in NC_001148 between 853160 and 853345 with 100% identity	2.42079	4.13167	2.56579	2.79347	2.30763	2.44361
7516_at	non-annotated SAGE orf Found reverse in NC_001148 between 212813 and 212956 with 100% identity	8.14648	8.26881	8.38267	8.40766	8.22808	8.52369
7517_at	non-annotated SAGE orf Found reverse in NC_001148 between 278112 and 278294 with 100% identity	8.06298	7.22988	7.95011	7.75157	7.28917	7.70606
7518_at	non-annotated SAGE orf Found forward in NC_001148 between 411416 and 411688 with 100% identity	6.1013	5.90728	6.89199	6.55896	6.6179	6.49782
7519_at	non-annotated SAGE orf Found forward in NC_001148 between 431473 and 431622 with 100% identity	7.69926	7.77325	7.35563	7.05456	7.35563	6.8975
7520_at	non-annotated SAGE orf Found reverse in NC_001148 between 592171 and 592326 with 100% identity	10.2007	10.258	10.6013	10.9778	10.1491	10.8399
7521_at	non-annotated SAGE orf Found reverse in NC_001148 between 624294 and 624434 with 100% identity	10.4472	10.2153	10.4759	9.99716	10.5715	10.0817
7522_at	non-annotated SAGE orf Found forward in NC_001148 between 700058 and 700300 with 100% identity	5.93242	6.33667	6.04494	5.77366	6.08384	5.80032
7523_at	non-annotated SAGE orf Found forward in NC_001148 between 706696 and 706830 with 100% identity	6.6335	6.7874	6.70183	6.40467	6.70183	6.49827
7524_at	non-annotated SAGE orf Found reverse in NC_001148 between 718768 and 718944 with 100% identity	7.36921	7.61139	9.03333	9.22647	8.18476	8.81041
7525_at	non-annotated SAGE orf Found forward in NC_001148 between 743828 and 743980 with 100% identity	8.64966	8.35769	8.79998	8.4917	8.73528	8.30881
7526_i_at	non-annotated SAGE orf Found reverse in NC_001148 between 773596 and 773742 with 100% identity	6.67551	6.9597	6.9976	6.9597	7.29561	7.23801
7527_r_at	non-annotated SAGE orf Found reverse in NC_001148 between 773596 and 773742 with 100% identity	4.03166	4.05489	4.46291	4.0591	4.53088	4.17581
7528_f_at	non-annotated SAGE orf Found reverse in NC_001148 between 773596 and 773742 with 100% identity	5.30206	5.75647	6.07012	6.16934	6.1305	6.04758
7529_at	non-annotated SAGE orf Found forward in NC_001148 between 819135 and 819326 with 100% identity	4.52019	4.36491	4.52019	4.32536	4.52019	4.01365
7530_s_at	non-annotated SAGE orf Found forward in NC_001148 between 880290 and 880439 with 100% identity	7.83638	8.34737	7.59619	7.93004	7.95973	7.85564
7531_at	YPR170W-B	10.4234	10.5963	10.5979	10.6996	10.4234	10.5377
7532_at	non-annotated SAGE orf Found forward in NC_001148 between 897142 and 897291 with 100% identity	7.78283	8.71959	6.85511	7.47713	8.01267	8.1122
7533_at	non-annotated SAGE orf Found forward in NC_001148 between 298197 and 298373 with 100% identity	10.8643	11.1054	11.4681	11.844	11.7527	12.0004
7534_i_at	non-annotated SAGE orf Found reverse in NC_001148 between 700274 and 700456 with 100% identity	3.12018	4.44606	3.26562	3.7799	3.55553	3.26625
7535_f_at	non-annotated SAGE orf Found reverse in NC_001148 between 700274 and 700456 with 100% identity	3.48311	3.65531	3.396	3.11883	4.54361	2.99161
7536_at	non-annotated SAGE orf Found forward in NC_001148 between 754361 and 754570 with 100% identity	5.71183	5.88695	4.70208	4.74479	5.03851	5.11449
7537_at	non-annotated SAGE orf Found reverse in NC_001148 between 812874 and 813047 with 100% identity	6.77349	7.29668	6.20655	6.37572	6.46378	6.59887
7538_at	PZF1	6.07431	6.34899	6.4829	6.5668	6.1447	6.44778
7539_at	RPO26	10.7483	10.8944	11.2042	11.2369	10.8557	10.986
7540_at	MLC2	7.71425	7.16233	8.77525	8.52004	8.37981	7.90866
7541_at	SKI3	7.28212	6.9388	7.50106	7.14516	7.52405	6.98729
7542_at	RPC82	8.74867	9.17245	9.13241	9.33862	9.1795	9.27996
7543_at	QCR2	11.2913	11.2161	11.4881	11.8518	11.4881	11.5676
7544_at	AQY1	6.78372	6.92852	6.10058	6.43661	6.41663	6.2163
7545_at	HPA2	6.20587	6.26057	6.08868	6.36157	7.06925	6.56731
7546_at	OPT2	7.78936	7.7186	6.05809	6.27114	6.05809	6.22231
7547_at	YPR195C	5.43122	5.68371	5.25886	5.28946	5.26094	5.49837
7548_at	YPR196W	4.73917	4.77132	4.92303	5.43579	4.92303	5.44165
7549_g_at	YPR196W	8.9556	9.52919	9.86324	10.005	10.0755	9.99043
7550_at	YPR197C	4.26153	4.52471	4.26153	4.08927	4.26153	4.09966
7551_at	SGE1	9.10953	8.96447	9.43816	9.33496	9.60084	9.49743
7552_at	ARR1	8.041	7.89253	8.22336	8.2587	8.05131	8.19072
7553_at	ARR2	5.90314	5.61669	6.28049	5.95801	5.56615	5.60642
7554_at	ARR3	3.84243	3.44418	3.853	3.71593	3.64405	3.37645
7555_s_at	GCR1	8.65707	8.27913	8.36397	8.19435	8.36397	8.10606
7556_at	COA2	7.10644	7.15333	8.60484	8.89117	8.11126	8.31018
7557_at	YPR010C-A	10.9775	10.8881	11.5294	11.7165	11.1802	11.6369
7558_at	YPR108W-A	5.25236	5.56107	5.34737	5.12736	5.49096	4.8712
7559_at	non-annotated SAGE orf Found forward in NC_001148 between 744464 and 744637 with 100% identity	4.67619	5.49527	4.50905	4.63377	4.44947	4.86733
7560_at	YPR145C-A	4.32239	4.18635	6.03072	5.54451	5.91976	5.9399
7561_at	TIF3	10.2024	10.2213	10.1138	10.0516	10.2238	10.1242
7562_at	MMS1	5.85969	6.33611	5.5554	5.81679	5.53354	5.71513
7563_at	RHO1	11.2756	11.2089	11.775	11.8181	11.7873	11.7036
7564_at	MRP2	9.68884	9.24487	9.82831	9.60968	9.28648	9.0745
7565_at	MET16	8.6736	8.06435	8.44629	8.21459	7.88651	7.85157
7566_at	NUT2	4.47569	4.27959	4.47569	4.15893	4.47569	4.66921
7567_at	JIP5	9.29826	9.23772	9.89793	9.60648	9.88674	9.62643
7568_at	YPR170C	4.19558	3.96537	4.26831	4.29106	4.24385	4.17765
7569_at	BSP1	6.01246	6.19172	6.51625	6.32361	6.05473	6.30971
7570_at	YPR172W	7.29061	7.13774	7.81023	7.77988	7.17712	7.33914
7571_at	VPS4	8.7899	9.04423	9.0939	8.92798	9.069	9.08245
7572_at	YPR174C	6.7897	7.24644	6.54884	6.34099	7.49594	6.937
7573_at	DPB2	8.41203	8.57402	8.41203	8.27095	8.41659	8.4222
7574_at	BET2	9.34319	9.78699	9.74434	9.9363	9.44691	9.77824
7575_at	YPR177C	4.80695	5.31287	4.80695	4.71218	4.80695	4.66711
7576_at	PRP4	7.72732	8.00317	8.31396	8.14602	7.98389	8.12435
7577_at	HDA3	5.85241	5.40335	6.7898	6.04787	6.20502	5.90345
7578_at	AOS1	7.83278	7.59166	8.7042	8.23685	8.37046	8.14312
7579_at	SEC23	9.33876	8.81836	8.85979	8.66923	8.66708	8.63894
7580_at	SMX3	9.74989	9.61862	10.3997	10.0089	9.70913	9.64132
7581_at	DPM1	11.4623	11.4705	11.3835	11.0994	11.3794	11.2265
7582_at	GDB1	9.1586	8.9412	9.40015	9.42346	9.28188	9.25662
7583_at	ATG13	8.2229	8.31509	7.30078	7.3426	7.55395	7.64634
7584_at	KAR3	7.91799	8.16733	8.08231	8.25485	8.0084	8.11381
7585_at	YPR142C	6.72569	7.34023	6.23481	6.36614	6.3271	6.42145
7586_at	RRP15	8.18599	8.2615	8.05005	7.68024	8.0395	7.39737
7587_at	NOC4	9.34538	9.47834	9.99575	9.94593	9.83416	10.0513
7588_at	ASN1	11.7758	11.6893	11.5901	11.4692	11.508	11.7305
7589_at	YPR147C	7.78553	8.04646	8.48153	8.54402	8.25452	8.28076
7590_at	YPR147C	8.73571	8.87208	8.96474	8.90284	8.74239	8.75613
7591_at	YPR148C	8.97927	8.77225	9.67748	9.47419	9.46952	9.3716
7592_at	NCE102	12.3924	12.2761	13.0754	13.0555	12.9434	12.9072
7593_at	YPR150W	5.94872	5.92109	5.58044	5.33327	5.78554	5.3844
7594_at	SUE1	7.40469	7.23273	8.65399	8.64216	9.16346	9.11808
7595_at	URN1	7.18169	7.37336	7.53899	7.21272	7.53899	7.13561
7596_at	YPR153W	6.15132	6.44246	5.72827	6.06229	6.23931	6.56423
7597_at	PIN3	9.76729	9.70259	10.098	10.1525	10.0402	10.3501
7598_at	NCA2	7.33782	7.15957	8.17112	7.97925	8.00012	7.64913
7599_i_at	TPO3	2.85657	2.61671	4.08731	3.96134	2.89174	3.79102
7600_s_at	TPO3	11.1955	11.0027	11.648	11.5172	11.9648	11.9345
7601_at	TDA6	5.38522	5.14156	5.68019	5.43091	5.83861	5.08075
7602_at	CUR1	7.7418	7.79433	8.02754	8.35991	8.03877	8.02384
7603_at	KRE6	10.0011	9.92151	10.5098	10.8901	10.6583	10.9069
7604_at	GPH1	8.681	7.83143	8.88515	8.99388	8.66835	8.52776
7605_at	SGV1	8.53426	8.47723	8.72021	8.54621	8.67957	8.62653
7606_at	ORC4	8.09941	8.36871	8.66702	8.73216	8.68082	8.79266
7607_at	THI22	7.34447	7.53856	7.79187	8.08014	7.89919	8.14911
7608_at	AXL1	7.78728	7.70877	7.85553	8.04724	7.85553	8.15709
7609_at	YPR123C	6.95475	7.4516	6.63706	6.86032	6.86573	6.74816
7610_at	CTR1	8.80389	8.97416	8.72074	7.92265	8.72074	8.33131
7611_at	YLH47	10.6298	10.8704	10.6298	10.6779	10.6298	10.506
7612_at	YPR126C	7.57045	8.01071	6.70199	7.35007	7.11158	7.17433
7613_at	YPR127W	8.517	8.3867	8.49178	8.64296	8.47279	8.2553
7614_at	ANT1	8.43766	8.79571	8.21323	8.32261	8.52131	8.37254
7615_at	SCD6	9.13091	9.31794	9.10785	9.11377	9.02921	8.7929
7616_at	YPR130C	7.17075	7.7306	6.39597	6.99692	6.71759	6.88948
7617_at	NAT3	8.61425	8.80141	8.98247	9.11847	8.6109	8.78514
7618_f_at	RPS23B	12.4168	12.4965	12.1345	12.1297	11.8879	12.0466
7619_s_at	RPS23B	13.1919	13.3425	12.9344	13.2298	12.9349	13.0736
7620_at	SPN1	8.83951	8.85599	9.01392	8.89892	8.90396	8.81341
7621_at	TOM5	10.3757	10.3394	10.1121	10.0269	9.55867	9.65173
7622_at	MSS18	7.46694	7.32952	7.63372	7.42931	7.46275	7.2825
7623_at	CTF4	8.05483	7.89048	8.05483	7.90681	8.05483	7.63781
7624_at	YPR136C	5.58296	5.99451	5.58296	5.4694	5.68666	5.58115
7625_at	RRP9	9.29777	9.4144	9.33955	9.40199	9.33955	9.48182
7626_at	MEP3	9.69372	9.79341	9.78169	9.92464	9.69372	10.0691
7627_at	LOA1	8.4135	8.58426	8.56804	8.47057	8.42928	8.43793
7628_at	TAZ1	8.40667	8.1423	8.40667	8.07573	8.4056	7.93729
7629_at	YPR099C	5.92169	6.3708	5.64946	5.72938	5.64946	5.89593
7630_at	MRPL51	9.14126	9.32642	8.65816	8.92478	8.5022	8.67366
7631_at	SNT309	7.54996	7.47522	8.34058	8.14141	8.00712	7.784
7632_i_at	RPL11A	11.8666	11.9239	11.4987	11.6861	11.344	11.6534
7633_s_at	RPL11A	12.3735	12.2911	12.2811	12.2888	12.1716	12.1037
7634_at	PRE2	10.2549	10.7368	8.32978	8.63324	8.09712	8.17555
7635_at	FHL1	4.90512	5.01762	2.66562	3.18059	2.66225	2.89441
7636_at	COG4	7.51134	7.55703	7.78151	7.74986	7.62101	7.63226
7637_at	ISR1	8.03487	7.71969	8.9705	8.48951	8.6982	8.2387
7638_at	YTH1	7.46277	6.99299	8.75524	8.28808	8.10339	7.90525
7639_at	RPN7	10.1601	10.462	10.4315	10.5475	10.1803	10.4631
7640_at	YPR109W	7.00208	6.92968	7.59582	7.57168	7.13941	7.33932
7641_at	RPC40	9.39102	9.54405	9.70005	9.62562	9.51023	9.60993
7642_at	DBF20	6.16204	6.91095	6.16204	6.23547	6.16204	6.46023
7643_at	DBF20	5.20202	4.87214	5.7916	5.34068	5.27649	5.17955
7644_at	MRD1	7.99914	8.18483	8.77305	8.41641	8.66929	8.46496
7645_at	PIS1	11.0523	10.8837	11.6005	11.2373	11.2923	11.1672
7646_at	YPR114W	11.4068	11.692	11.34	11.4004	11.34	11.4014
7647_at	RGC1	10.0122	9.94249	10.0271	9.89563	10.0271	9.85331
7648_at	RRG8	5.82292	6.62312	5.40432	5.7049	5.5146	5.88335
7649_at	YPR117W	5.92725	5.95738	6.01752	6.25386	5.92725	6.39783
7650_at	MRI1	8.52515	8.21281	8.58234	8.24367	8.15471	7.89725
7651_at	CLB2	7.8934	8.40112	7.85431	7.96518	7.67017	8.1038
7652_at	CLB5	8.70057	8.84709	9.4724	9.1726	9.32992	9.22801
7653_s_at	YPR078C	5.25267	5.39591	5.54077	5.53958	5.55516	5.58871
7654_at	YPR078C	5.8985	6.47257	6.52963	5.92716	6.65658	5.90409
7655_at	MRL1	7.2318	7.14665	8.0447	7.75492	7.88706	7.56423
7656_s_at	TEF1	12.9428	12.9009	13.0199	13.0408	12.9679	12.9847
7657_at	GRS2	7.95237	7.66178	8.00081	7.55198	7.89818	7.40278
7658_at	DIB1	8.70897	8.62204	9.60151	9.46551	9.02852	9.04709
7659_at	MDM36	7.64502	7.77217	7.85927	7.82062	7.682	7.76983
7660_at	YPR084W	7.86993	8.32366	8.21082	8.15208	7.87761	8.08259
7661_at	ASA1	7.52228	7.56103	8.0296	7.77847	7.81713	7.70309
7662_at	SUA7	9.74936	9.94404	10.2827	10.4573	9.93297	10.4479
7663_at	YPR087W	5.17197	5.64948	4.52964	4.90258	4.84485	4.76945
7664_at	SRP54	10.1476	9.91957	10.0577	9.62274	10.0577	9.66905
7665_at	YPR089W	7.22185	7.83004	6.07969	6.16124	6.55544	7.34791
7666_at	YPR089W	9.7234	9.64618	9.99296	9.86955	9.84481	9.82432
7667_at	NVJ2	7.77651	7.42873	8.00149	7.72541	7.84615	7.57579
7668_at	YPR092W	4.85785	5.32608	4.85785	5.04702	4.85785	4.9321
7669_at	ASR1	7.53387	7.28752	7.96954	7.82453	7.855	7.46033
7670_at	RDS3	8.92481	9.25395	9.85538	9.84497	9.53234	9.39394
7671_at	SYT1	7.18521	7.04764	7.30215	7.36714	7.32169	7.19171
7672_at	YPR096C	5.97602	6.48618	5.37021	5.86003	5.77345	5.6765
7673_at	YPR097W	9.36794	9.65477	9.28573	9.45584	9.36944	9.28769
7674_at	YPR098C	10.4306	10.4231	10.8677	10.9739	10.5588	10.8696
7675_at	SEC8	7.20164	7.12498	7.35406	7.218	7.25119	7.02887
7676_at	TFB4	8.06493	8.18257	8.15136	8.04946	7.97262	7.95158
7677_at	BRR1	8.69829	8.73327	9.3363	9.12121	9.18159	8.96919
7678_at	YMC1	9.79471	9.80279	9.85316	9.60373	9.54284	9.44888
7679_at	YPR059C	4.14215	4.8309	4.14215	4.14453	4.14215	4.0745
7680_at	ARO7	9.71084	9.87433	10.0403	9.97311	9.89105	9.84476
7681_at	JID1	6.30625	6.44077	7.64049	7.42375	7.51775	7.17581
7682_at	FCY1	11.6224	11.8024	11.7921	11.8507	11.6801	11.6447
7683_at	YPR063C	10.9187	10.951	11.3223	11.3172	11.1068	10.9833
7684_at	YPR064W	6.87659	7.03093	6.72901	6.86304	6.83023	6.53459
